Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
33.58506155014038	0	-345.39453	184.28133	150.19997	-772.59937	108.01078167115902	27.988540053414805	40072	40072
57.998969316482544	1	-263.5707	149.65048	139.24144	-654.4606	111.04432132963989	35.02058321781831	40087	80159
81.10857963562012	2	-188.35759	119.51585	180.41354	-583.4972	106.76533333333333	28.2397048772744	40037	120196
103.75185823440552	3	-158.74072	95.83894	147.09201	-564.8114	100.3609022556391	24.781047718023895	40044	160240
127.10748028755188	4	-160.60994	89.97578	126.51828	-458.51562	103.38501291989664	52.803121067877015	40010	200250
150.46315789222717	5	-155.90201	87.66093	129.5523	-472.07327	103.6485788113695	51.654392308401505	40112	240362
174.383887052536	6	-145.75722	95.87064	154.29953	-447.7444	106.98395721925134	48.50563404464513	40012	280374
196.94494032859802	7	-124.924126	93.92341	184.92207	-370.50906	106.872	30.381479270546826	40077	320451
220.0702612400055	8	-120.239624	96.32512	193.2102	-433.1668	112.30252100840336	30.839756060458818	40092	360543
247.46856355667114	9	-109.5705	101.38675	244.1948	-400.56335	135.77627118644068	106.21480049278945	40054	400597
272.36462140083313	10	-86.44932	106.65002	206.682	-310.42212	136.9931506849315	67.02064664246798	40002	440599
304.2375473976135	11	-79.28295	111.51498	213.07205	-418.43265	175.09565217391304	147.77026669877415	40272	480871
337.4472053050995	12	-67.26727	122.671974	237.67548	-407.23456	204.16326530612244	167.46197825406924	40016	520887
377.26641154289246	13	-76.87756	118.794205	193.72098	-403.64468	255.21656050955414	229.33332674863604	40069	560956
418.0878403186798	14	-48.759377	122.74631	215.69861	-358.57834	253.40506329113924	223.62126203722798	40038	600994
459.9529812335968	15	-52.469574	134.9032	212.73654	-271.904	287.21276595744683	238.82352927402832	40497	641491
505.7102735042572	16	-71.342445	124.78365	205.97377	-382.0712	316.3622047244094	276.84247970916084	40178	681669
550.6058070659637	17	-42.984615	139.45206	210.50705	-370.11804	330.7685950413223	262.647196363354	40023	721692
597.463433265686	18	-24.164198	147.52301	229.8422	-341.2459	327.95081967213116	246.7499182805524	40010	761702
649.8546681404114	19	-43.901	133.71838	224.05417	-368.14893	377.6261682242991	290.83812253697334	40406	802108
700.4134595394135	20	-6.044285	135.90685	230.01556	-259.80878	398.33663366336634	277.3664794193766	40232	842340
756.9822990894318	21	-25.003933	140.37901	235.00642	-296.73926	446.9222222222222	315.64108406640804	40223	882563
811.1511542797089	22	-9.5093975	128.99997	205.91364	-323.592	467.4651162790698	308.7016207336643	40202	922765
863.8585050106049	23	-2.6560788	136.294	218.32248	-314.0124	453.92134831460675	288.07744061526313	40399	963164
918.7801029682159	24	-30.50373	138.18674	225.97998	-297.63614	513.7051282051282	320.96785161223437	40069	1003233
975.6001446247101	25	18.021461	142.20352	238.43044	-326.21368	519.974025974026	323.36489677793895	40038	1043271
1031.071118593216	26	46.181553	122.407555	240.52188	-164.41507	511.253164556962	313.9175683283359	40389	1083660
1084.8762412071228	27	57.861046	132.37698	237.5623	-295.1002	472.6046511627907	288.40315286594534	40644	1124304
1137.063105583191	28	61.19887	115.24115	238.25449	-185.26802	480.6547619047619	293.6581059525004	40375	1164679
1190.8879647254944	29	73.18529	114.59373	225.0505	-140.7679	465.55172413793105	289.240970954387	40503	1205182
1239.2235131263733	30	102.35194	100.52264	234.0724	-152.86932	402.26	239.9332248772562	40226	1245408
1290.931845664978	31	78.464554	118.35613	229.065	-184.57	414.9381443298969	268.71230982637655	40249	1285657
1341.2229528427124	32	71.378975	112.613045	225.33444	-125.73892	393.2156862745098	285.51809212449456	40108	1325765
1396.8969640731812	33	83.683014	107.12119	221.69138	-89.76638	449.75280898876406	327.4652835497403	40028	1365793
