Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.5131402015686035	0	5.116751	2.9960334	17.0	2.0	5.116751269035533	2.996033520659379	1008	1008
2.066769599914551	1	5.651685	3.176816	18.0	2.0	5.651685393258427	3.176816028793276	1006	2014
2.5935230255126953	2	3.0858896	1.931015	14.0	1.0	3.085889570552147	1.9310150959246208	1006	3020
3.0762107372283936	3	5.894737	3.3821905	24.0	2.0	5.894736842105263	3.382190424155749	1008	4028
3.580310106277466	4	4.529412	4.2517276	30.0	2.0	4.529411764705882	4.251727795466147	1001	5029
4.07710337638855	5	7.3284674	5.131994	27.0	2.0	7.328467153284672	5.131994232622015	1004	6033
4.5736024379730225	6	4.9408865	2.742918	18.0	2.0	4.940886699507389	2.7429180107622586	1003	7036
5.062903881072998	7	8.270492	6.070672	31.0	2.0	8.270491803278688	6.070672425074159	1009	8045
5.551436901092529	8	6.951389	5.449681	30.0	2.0	6.951388888888889	5.44968126120835	1001	9046
6.0427024364471436	9	5.3157897	5.4892488	39.0	2.0	5.315789473684211	5.489249124942196	1010	10056
6.526170015335083	10	5.7586207	5.1960764	24.0	2.0	5.758620689655173	5.196076143870996	1002	11058
7.008326292037964	11	10.387755	8.752414	41.0	2.0	10.387755102040817	8.752413839716313	1018	12076
7.476282835006714	12	12.55	10.238286	54.0	2.0	12.55	10.238285989363648	1004	13080
7.94923996925354	13	12.108434	7.4056506	34.0	2.0	12.108433734939759	7.405650802723148	1005	14085
8.43337607383728	14	18.833334	10.981045	43.0	3.0	18.833333333333332	10.981044273352754	1017	15102
8.934991598129272	15	19.132076	11.209898	47.0	4.0	19.132075471698112	11.209897472893969	1014	16116
9.404947757720947	16	25.04878	12.5716505	49.0	3.0	25.048780487804876	12.571650685244734	1027	17143
9.888673782348633	17	29.285715	15.208215	70.0	4.0	29.285714285714285	15.208214751191782	1025	18168
10.355767011642456	18	29.142857	13.879364	60.0	5.0	29.142857142857142	13.879363627122014	1020	19188
10.821307897567749	19	32.935482	12.765718	61.0	9.0	32.935483870967744	12.765718922355237	1021	20209
11.290491580963135	20	51.85	13.229795	71.0	12.0	51.85	13.229795916793273	1037	21246
11.768694639205933	21	69.86667	25.216045	122.0	13.0	69.86666666666666	25.216044275200836	1048	22294
12.25050687789917	22	78.15385	23.293598	131.0	38.0	78.15384615384616	23.29359817581499	1016	23310
12.740514755249023	23	49.333332	10.453221	71.0	30.0	49.333333333333336	10.453221573746596	1036	24346
13.203550815582275	24	55.666668	21.651276	136.0	35.0	55.666666666666664	21.651276585406645	1002	25348
13.696778774261475	25	59.27778	16.058247	86.0	14.0	59.27777777777778	16.058246602621885	1067	26415
14.174191236495972	26	10.1	4.048456	35.0	4.0	10.1	4.048456495999432	1010	27425
14.663846492767334	27	69.333336	12.757568	99.0	44.0	69.33333333333333	12.757568559704296	1040	28465
15.140224933624268	28	43.083332	27.546803	98.0	4.0	43.083333333333336	27.546803605661566	1034	29499
15.603447675704956	29	37.37037	20.000275	84.0	3.0	37.370370370370374	20.00027434654085	1009	30508
16.090036869049072	30	59.5	21.315748	104.0	9.0	59.5	21.315747960395644	1071	31579
16.579437494277954	31	104.0	12.124355	127.0	81.0	104.0	12.12435565298214	1040	32619
17.11172580718994	32	157.85715	25.045263	200.0	126.0	157.85714285714286	25.045265143784146	1105	33724
17.594011545181274	33	93.72727	29.96389	123.0	29.0	93.72727272727273	29.96389011366518	1031	34755
18.08690071105957	34	106.9	22.536415	164.0	83.0	106.9	22.536414976655003	1069	35824
18.575249671936035	35	63.0625	9.996679	80.0	39.0	63.0625	9.996679136093146	1009	36833
19.057149648666382	36	71.0	30.267694	102.0	10.0	71.0	30.267694549359607	1065	37898
19.55312705039978	37	216.8	121.12539	381.0	9.0	216.8	121.1253895762569	1084	38982
20.05539608001709	38	4.731132	6.868603	94.0	2.0	4.731132075471698	6.868603208743379	1003	39985
20.574124097824097	39	4.25	3.0212874	11.0	2.0	4.25	3.0212874682991844	1003	40988
21.046562433242798	40	37.555557	30.910065	78.0	5.0	37.55555555555556	30.91006468394125	1014	42002
21.526123762130737	41	178.16667	7.0573053	188.0	167.0	178.16666666666666	7.057305119913376	1069	43071
22.05362343788147	42	3.0	0.0	3.0	3.0	3.0	0.0	1002	44073
22.591732263565063	43	2.5626597	0.49605823	3.0	2.0	2.5626598465473145	0.4960582058898603	1002	45075
23.555509567260742	44	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	47075
24.538251876831055	45	1000.0	0.0	1000.0	1000.0	1000.0	0.0	2000	49075
25.026039123535156	46	215.8	34.718292	265.0	168.0	215.8	34.71829488900629	1079	50154
25.523064136505127	47	23.955555	29.227808	94.0	7.0	23.955555555555556	29.2278068174474	1078	51232
25.997180223464966	48	10.22449	8.390386	69.0	7.0	10.224489795918368	8.390386398930938	1002	52234
26.468494176864624	49	9.747573	1.1382021	17.0	7.0	9.74757281553398	1.1382020108545896	1004	53238
