Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
18.046592235565186	0	-172.87236	50.22374	-62.64785	-310.77402	151.0	0.0	10117	10117
37.38515663146973	1	-114.94838	48.75474	-23.709263	-232.07663	151.0	0.0	10117	20234
56.6024968624115	2	-104.66771	44.85048	-26.765493	-243.64929	151.0	0.0	10117	30351
75.64195442199707	3	-85.55126	37.368057	20.548786	-191.70639	151.0	0.0	10117	40468
94.91526651382446	4	-90.53571	33.928196	-20.893585	-224.29843	151.0	0.0	10117	50585
113.89355516433716	5	-79.59959	23.97018	-16.589489	-128.81622	151.0	0.0	10117	60702
132.76632809638977	6	-71.68035	29.301346	10.763357	-154.49194	151.0	0.0	10117	70819
151.70444440841675	7	-66.173386	35.295708	15.176725	-167.79861	151.0	0.0	10117	80936
171.06643867492676	8	-63.45431	31.838951	24.587387	-144.87555	151.0	0.0	10117	91053
191.16631174087524	9	-54.356953	27.190746	29.813353	-123.610985	151.0	0.0	10117	101170
211.32189226150513	10	-50.713215	32.029423	41.12	-162.47368	151.0	0.0	10117	111287
230.90573954582214	11	-53.769596	30.890593	5.5787735	-160.54936	151.0	0.0	10117	121404
251.1820456981659	12	-52.058437	28.923311	4.147109	-141.91054	151.0	0.0	10117	131521
271.14016604423523	13	-47.536312	27.067696	12.048008	-134.61559	151.0	0.0	10117	141638
289.8620879650116	14	-41.234516	25.37074	48.538986	-122.3118	151.0	0.0	10117	151755
308.6502788066864	15	-34.437454	24.560759	11.614914	-107.22918	151.0	0.0	10117	161872
327.8898010253906	16	-51.12014	31.271465	18.976433	-125.193085	151.0	0.0	10117	171989
346.9162664413452	17	-39.67503	28.97009	40.00741	-120.90689	151.0	0.0	10117	182106
365.5190749168396	18	-42.151817	32.395535	17.7095	-119.38602	151.0	0.0	10117	192223
384.1479506492615	19	-37.792374	21.705038	12.127166	-83.992836	151.0	0.0	10117	202340
402.65697622299194	20	-33.085445	23.022	11.013321	-97.179924	151.0	0.0	10117	212457
421.26627111434937	21	-37.0687	23.99762	10.455207	-91.778496	151.0	0.0	10117	222574
439.8145034313202	22	-33.115475	25.98491	25.85204	-111.08204	151.0	0.0	10117	232691
458.5519242286682	23	-33.975063	27.329199	25.984568	-106.0901	151.0	0.0	10117	242808
477.30738973617554	24	-29.015116	24.467627	21.659286	-88.19295	151.0	0.0	10117	252925
495.9095268249512	25	-30.347105	23.764135	20.775387	-105.30527	151.0	0.0	10117	263042
514.4453802108765	26	-31.582571	28.73174	14.109888	-103.85832	151.0	0.0	10117	273159
533.0741126537323	27	-25.855612	25.64271	23.662643	-99.86038	151.0	0.0	10117	283276
551.7395191192627	28	-20.020212	23.147448	28.013287	-82.49044	151.0	0.0	10117	293393
570.4012327194214	29	-15.1619215	27.112415	52.603638	-75.22445	151.0	0.0	10117	303510
