Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3.7190051078796387	0	17.644365	8.098227	56.0	7.0	17.6443661971831	8.098226415528725	5011	5011
6.28579044342041	1	28.448864	4.849754	52.0	18.0	28.448863636363637	4.849753843757569	5007	10018
8.908963918685913	2	178.2069	35.82561	251.0	123.0	178.20689655172413	35.825611442042344	5168	15186
11.40206003189087	3	119.57143	22.62862	186.0	93.0	119.57142857142857	22.62861952856841	5022	20208
13.915180683135986	4	84.11667	12.191652	119.0	72.0	84.11666666666666	12.191652426512531	5047	25255
16.400834321975708	5	75.77273	11.076587	101.0	65.0	75.77272727272727	11.076586629005448	5001	30256
18.870875358581543	6	79.52381	12.01171	112.0	60.0	79.52380952380952	12.011710083844097	5010	35266
21.391903162002563	7	84.86441	13.623829	129.0	58.0	84.86440677966101	13.623829605608911	5007	40273
23.880343437194824	8	98.80769	28.978798	274.0	77.0	98.8076923076923	28.978797595124117	5138	45411
26.336307764053345	9	103.18367	23.490921	181.0	76.0	103.18367346938776	23.49092179787302	5056	50467
28.807924270629883	10	112.71111	30.41317	251.0	77.0	112.71111111111111	30.41317128571634	5072	55539
31.285629272460938	11	122.46342	30.267181	212.0	82.0	122.46341463414635	30.267182228406906	5021	60560
33.7790002822876	12	121.97619	29.103662	193.0	77.0	121.97619047619048	29.103663732086815	5123	65683
36.26907444000244	13	126.675	28.030685	186.0	75.0	126.675	28.030686309828376	5067	70750
38.74464178085327	14	130.5641	33.891075	208.0	73.0	130.56410256410257	33.891073533015295	5092	75842
41.17174220085144	15	122.02439	43.757923	305.0	66.0	122.02439024390245	43.7579193138451	5003	80845
43.635058879852295	16	112.6	38.044067	243.0	53.0	112.6	38.04406801475246	5067	85912
46.086183309555054	17	107.42553	34.43325	190.0	43.0	107.42553191489361	34.4332500618726	5049	90961
48.59526991844177	18	123.87805	28.219692	197.0	74.0	123.8780487804878	28.21969137957742	5079	96040
51.07938241958618	19	115.84091	26.4205	192.0	82.0	115.8409090909091	26.420500977476305	5097	101137
53.54114294052124	20	101.2	33.482533	214.0	55.0	101.2	33.48253275963454	5060	106197
56.009575605392456	21	82.85246	17.304255	158.0	64.0	82.85245901639344	17.304255200718668	5054	111251
58.50498175621033	22	69.69444	13.501686	138.0	50.0	69.69444444444444	13.501685994399294	5018	116269
60.97503614425659	23	63.58228	11.239181	99.0	47.0	63.58227848101266	11.239180558147948	5023	121292
63.420814990997314	24	60.481926	11.563717	108.0	44.0	60.48192771084337	11.563717088827318	5020	126312
65.88207006454468	25	61.609756	13.472425	127.0	44.0	61.609756097560975	13.472425404580092	5052	131364
68.34600043296814	26	63.2	15.2523775	132.0	42.0	63.2	15.252376863951401	5056	136420
70.81706404685974	27	67.333336	10.820146	101.0	50.0	67.33333333333333	10.820145819514428	5050	141470
73.26097393035889	28	78.296875	16.320692	139.0	53.0	78.296875	16.320692088094027	5011	146481
75.7345802783966	29	89.052635	19.919506	195.0	59.0	89.05263157894737	19.919505606342444	5076	151557
78.21980881690979	30	112.755554	35.53412	272.0	78.0	112.75555555555556	35.53411853763807	5074	156631
80.72778081893921	31	165.06451	45.67129	288.0	109.0	165.06451612903226	45.67129082269331	5117	161748
83.22903156280518	32	234.59091	59.544987	385.0	150.0	234.5909090909091	59.544986118907	5161	166909
85.65140533447266	33	278.44446	38.794647	383.0	210.0	278.44444444444446	38.794647715348894	5012	171921
88.1721019744873	34	738.2857	166.40202	1000.0	505.0	738.2857142857143	166.40202118081746	5168	177089
91.05348563194275	35	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	183089
93.9507429599762	36	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	189089
96.85465455055237	37	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	195089
100.03884530067444	38	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	201089
104.18601775169373	39	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	207089
108.31480026245117	40	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	213089
112.55332112312317	41	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	219089
116.87607717514038	42	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	225089
121.01542162895203	43	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	231089
124.42448735237122	44	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	237089
127.03046655654907	45	899.3333	147.83286	1000.0	629.0	899.3333333333334	147.83286358437206	5396	242485
129.48412036895752	46	219.34782	140.18517	728.0	70.0	219.34782608695653	140.1851597602729	5045	247530
131.90708708763123	47	625.25	302.1447	1000.0	215.0	625.25	302.14472939305097	5002	252532
134.44734144210815	48	876.0	188.13115	1000.0	510.0	876.0	188.1311599212989	5256	257788
137.05908298492432	49	545.0	158.25043	773.0	273.0	545.0	158.2504344385822	5450	263238
139.48224878311157	50	336.8	77.43401	459.0	227.0	336.8	77.4340149202317	5052	268290
141.96676683425903	51	203.8	48.598766	349.0	130.0	203.8	48.598765416417734	5095	273385
144.385826587677	52	119.90476	30.539442	228.0	79.0	119.9047619047619	30.53944328850613	5036	278421
146.82791328430176	53	83.71667	18.06386	147.0	43.0	83.71666666666667	18.06386048317346	5023	283444
149.30426287651062	54	54.923912	13.920765	94.0	35.0	54.92391304347826	13.920764671379112	5053	288497
151.74938106536865	55	47.415092	9.865958	83.0	35.0	47.41509433962264	9.86595817199107	5026	293523
