Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.077385425567627	0	19.82353	11.187714	59.0	9.0	19.823529411764707	11.187713643227575	1011	1011
1.545121431350708	1	28.25	13.843119	73.0	13.0	28.25	13.843119028760984	1017	2028
1.9707701206207275	2	37.592594	19.671864	103.0	12.0	37.592592592592595	19.671862325477417	1015	3043
2.3891255855560303	3	44.130436	18.608797	93.0	15.0	44.130434782608695	18.608797236618297	1015	4058
2.8000292778015137	4	60.058823	38.901794	200.0	23.0	60.05882352941177	38.90179277319823	1021	5079
3.228652000427246	5	51.65	15.573295	92.0	30.0	51.65	15.57329444915237	1033	6112
3.689793109893799	6	57.68421	24.333328	117.0	24.0	57.68421052631579	24.333327008941865	1096	7208
4.115171432495117	7	55.72222	19.874063	114.0	28.0	55.72222222222222	19.874063375709767	1003	8211
4.574748277664185	8	56.736843	17.37464	86.0	28.0	56.73684210526316	17.374640034932817	1078	9289
5.017733335494995	9	67.1875	31.484558	144.0	33.0	67.1875	31.484557226519797	1075	10364
5.431499719619751	10	67.73333	18.670713	92.0	34.0	67.73333333333333	18.670713846973168	1016	11380
5.902292251586914	11	74.066666	22.672941	121.0	39.0	74.06666666666666	22.672940308266643	1111	12491
6.347213506698608	12	73.42857	14.724686	93.0	41.0	73.42857142857143	14.72468425911443	1028	13519
6.7650487422943115	13	77.38461	24.67181	139.0	45.0	77.38461538461539	24.671810327822943	1006	14525
7.19730544090271	14	77.35714	24.511244	117.0	26.0	77.35714285714286	24.511242734879097	1083	15608
7.618653059005737	15	86.25	31.530739	141.0	40.0	86.25	31.53073897009076	1035	16643
8.040376901626587	16	104.1	40.557243	171.0	53.0	104.1	40.55724349607601	1041	17684
8.477814674377441	17	96.818184	25.440907	161.0	67.0	96.81818181818181	25.440905436353628	1065	18749
8.946130514144897	18	119.44444	38.485527	185.0	74.0	119.44444444444444	38.48552718190483	1075	19824
9.362773895263672	19	112.111115	30.548483	188.0	82.0	112.11111111111111	30.54848403019714	1009	20833
9.782387971878052	20	131.0	32.534595	200.0	87.0	131.0	32.53459696999488	1048	21881
10.218793392181396	21	134.5	43.07842	200.0	70.0	134.5	43.07841686970402	1076	22957
10.631104707717896	22	167.83333	29.362202	200.0	126.0	167.83333333333334	29.36220170370214	1007	23964
11.09906816482544	23	188.66667	24.897568	200.0	133.0	188.66666666666666	24.897567931203422	1132	25096
11.558692216873169	24	189.5	23.478714	200.0	137.0	189.5	23.47871376374779	1137	26233
12.038171768188477	25	199.83333	0.37267798	200.0	199.0	199.83333333333334	0.3726779962499649	1199	27432
12.526319980621338	26	200.0	0.0	200.0	200.0	200.0	0.0	1200	28632
13.009175300598145	27	200.0	0.0	200.0	200.0	200.0	0.0	1200	29832
13.469608068466187	28	189.66667	23.106037	200.0	138.0	189.66666666666666	23.106035767497826	1138	30970
13.928312540054321	29	188.0	19.052559	200.0	149.0	188.0	19.05255888325765	1128	32098
14.393149375915527	30	194.83333	6.76798	200.0	181.0	194.83333333333334	6.7679801680823175	1169	33267
14.825384855270386	31	181.16667	21.667309	200.0	148.0	181.16666666666666	21.667307682825342	1087	34354
15.290077209472656	32	193.33333	14.90712	200.0	160.0	193.33333333333334	14.9071198499986	1160	35514
15.757107973098755	33	165.28572	32.052254	200.0	124.0	165.28571428571428	32.05225325582447	1157	36671
16.16382884979248	34	144.57143	36.346966	200.0	112.0	144.57142857142858	36.346967422555714	1012	37683
16.57650852203369	35	128.5	37.86159	200.0	97.0	128.5	37.8615900352851	1028	38711
17.003885746002197	36	178.33333	23.563154	200.0	127.0	178.33333333333334	23.56315391076123	1070	39781
17.468254804611206	37	143.125	33.426926	200.0	100.0	143.125	33.42692589814385	1145	40926
17.909061193466187	38	137.5	36.609425	200.0	92.0	137.5	36.609425015970956	1100	42026
18.350404262542725	39	138.625	35.13167	200.0	95.0	138.625	35.13167196419778	1109	43135
18.811296939849854	40	163.85715	19.924347	195.0	128.0	163.85714285714286	19.924346710412735	1147	44282
19.247570991516113	41	154.28572	44.183754	200.0	99.0	154.28571428571428	44.18375359374363	1080	45362
19.682071685791016	42	180.0	34.102787	200.0	107.0	180.0	34.10278580995987	1080	46442
20.146315813064575	43	143.28572	49.250713	200.0	95.0	143.28571428571428	49.25071220866988	1003	47445
20.652889490127563	44	161.14285	45.394867	200.0	95.0	161.14285714285714	45.394866202589704	1128	48573
21.2907772064209	45	197.66667	5.217492	200.0	186.0	197.66666666666666	5.21749194749951	1186	49759
22.003538131713867	46	200.0	0.0	200.0	200.0	200.0	0.0	1200	50959
22.725682497024536	47	200.0	0.0	200.0	200.0	200.0	0.0	1200	52159
23.460795640945435	48	200.0	0.0	200.0	200.0	200.0	0.0	1200	53359
24.210191011428833	49	200.0	0.0	200.0	200.0	200.0	0.0	1200	54559
24.944698333740234	50	187.83333	8.820745	200.0	177.0	187.83333333333334	8.82074574826616	1127	55686
25.56619358062744	51	170.0	9.380832	183.0	158.0	170.0	9.38083151964686	1020	56706
26.210957050323486	52	150.85715	14.206926	182.0	136.0	150.85714285714286	14.206925589087794	1056	57762
26.880130767822266	53	136.75	6.417749	146.0	128.0	136.75	6.417748826496718	1094	58856
27.51425075531006	54	128.75	9.120718	139.0	109.0	128.75	9.12071817347735	1030	59886
28.173062562942505	55	131.375	12.082399	152.0	116.0	131.375	12.082399389194185	1051	60937
28.82032060623169	56	131.75	10.813765	146.0	115.0	131.75	10.813764376941084	1054	61991
